Index_number, Datetime, Solar_zenith, Solar_azimuth, Normalized_rms, Data_quality_flag, NO2_total_vertical_column, Uncertainty_NO2_vertical_column, Direct_sun_air_mass_factor
28693,7937.582,67.84,104.34,0.0002418,10,0.00029719,4.9446e-06,2.635
28694,7937.582,67.82,104.35,0.0002437,10,0.00030953,4.9771e-06,2.633
28695,7937.5821,67.8,104.37,0.000241,10,0.00030902,4.98e-06,2.63
28696,7937.5822,67.77,104.38,0.0002514,10,0.00030253,4.9712e-06,2.627
28697,7937.5848,66.99,104.93,0.0002386,10,0.00034709,5.2237e-06,2.545
28698,7937.5849,66.97,104.95,0.0002379,10,0.00034041,5.2149e-06,2.543
28699,7937.5849,66.94,104.96,0.0002397,10,0.00033365,5.2073e-06,2.539
28700,7937.585,66.92,104.98,0.0002467,10,0.00034857,5.241e-06,2.538
28701,7937.5851,66.9,105,0.0002475,10,0.00035239,5.2523e-06,2.536
28702,7937.5852,66.88,105.01,0.0002455,10,0.00034988,5.2516e-06,2.533
28703,7937.5852,66.85,105.03,0.0002389,10,0.00035886,5.2746e-06,2.531
28704,7937.5853,66.83,105.04,0.0002499,10,0.00036831,5.2956e-06,2.529
28705,7937.5854,66.81,105.06,0.0002476,10,0.00037644,5.3137e-06,2.527
28706,7937.5855,66.79,105.07,0.0002507,10,0.00038808,5.3367e-06,2.525
28707,7937.5929,64.54,106.7,0.0002236,10,0.00038763,5.7969e-06,2.317
28708,7937.593,64.52,106.72,0.0002256,10,0.00038429,5.7955e-06,2.315
28709,7937.5931,64.49,106.74,0.0002155,10,0.00037261,5.7801e-06,2.313
28710,7937.5932,64.47,106.75,0.0002202,10,0.00037062,5.7804e-06,2.311
28711,7937.5932,64.45,106.77,0.0002296,10,0.00037842,5.7991e-06,2.309
28712,7937.5933,64.43,106.78,0.0002254,10,0.00037957,5.8052e-06,2.308
28713,7937.5934,64.41,106.8,0.0002273,10,0.00038396,5.8172e-06,2.306
28714,7937.5935,64.38,106.82,0.000224,10,0.0003895,5.8332e-06,2.304
28715,7937.5935,64.36,106.83,0.0002273,10,0.00038818,5.8349e-06,2.302
28716,7937.5936,64.34,106.85,0.0002256,10,0.00039251,5.8465e-06,2.3
28717,7937.5976,63.16,107.74,0.0001755,10,0.00037622,6.0537e-06,2.207
28718,7937.5976,63.14,107.75,0.0001666,10,0.00036882,6.0424e-06,2.205
28719,7937.5977,63.12,107.77,0.0001688,10,0.00036629,6.0414e-06,2.204
28720,7937.5978,63.1,107.79,0.0001686,10,0.00037297,6.059e-06,2.202
28721,7937.5978,63.08,107.8,0.0001656,10,0.00036818,6.0532e-06,2.201
28722,7937.5979,63.05,107.82,0.0001625,10,0.00036117,6.0444e-06,2.198
28723,7937.598,63.03,107.84,0.000169,10,0.00036126,6.0486e-06,2.197
28724,7937.5981,63.01,107.85,0.0001666,10,0.00036285,6.0557e-06,2.195
28725,7937.5981,62.99,107.87,0.0001617,10,0.00036475,6.0638e-06,2.194
28726,7937.5982,62.97,107.89,0.000163,10,0.00036413,6.0664e-06,2.192
28727,7937.6057,60.75,109.63,0.0002399,10,0.00042305,6.6415e-06,2.041
28728,7937.6058,60.73,109.65,0.0002235,10,0.00042048,6.6411e-06,2.04
28729,7937.6058,60.71,109.66,0.0002286,10,0.00041654,6.6381e-06,2.038
28730,7937.6059,60.69,109.68,0.0002333,10,0.00041963,6.6475e-06,2.037
28731,7937.606,60.67,109.7,0.0002329,10,0.00042248,6.6565e-06,2.036
28732,7937.6061,60.65,109.71,0.000239,10,0.00043221,6.6775e-06,2.035
28733,7937.6061,60.63,109.73,0.0002477,10,0.00043662,6.6888e-06,2.033
28734,7937.6062,60.6,109.75,0.0002396,10,0.00043322,6.6891e-06,2.032
28735,7937.6063,60.58,109.76,0.0002357,10,0.00042511,6.6789e-06,2.03
28736,7937.6063,60.56,109.78,0.0002416,10,0.00041944,6.6728e-06,2.029
28737,7937.614,58.32,111.66,0.000195,10,0.00034851,6.9492e-06,1.899
28738,7937.6141,58.29,111.68,0.000192,10,0.00035455,6.9706e-06,1.898
28739,7937.6142,58.27,111.7,0.0002024,10,0.00036326,6.9968e-06,1.897
28740,7937.6142,58.25,111.71,0.0001899,10,0.00036968,7.0165e-06,1.896
28741,7937.6143,58.23,111.73,0.000215,10,0.00037484,7.0327e-06,1.895
28742,7937.6144,58.21,111.75,0.0001986,10,0.00036967,7.0241e-06,1.894
28743,7937.6145,58.19,111.77,0.0002018,10,0.0003698,7.0282e-06,1.893
28744,7937.6145,58.17,111.79,0.0001905,10,0.00036087,7.01e-06,1.891
28745,7937.6146,58.15,111.8,0.0001942,10,0.00036371,7.0207e-06,1.89
28746,7937.6147,58.13,111.82,0.0001925,10,0.00036972,7.0394e-06,1.889
28747,7937.6222,55.97,113.75,0.0002208,10,0.0003843,7.4793e-06,1.783
28748,7937.6222,55.95,113.77,0.0002305,10,0.00038868,7.4936e-06,1.782
28749,7937.6223,55.93,113.79,0.0002171,10,0.00039048,7.5015e-06,1.781
28750,7937.6224,55.91,113.81,0.0002151,10,0.000397,7.5204e-06,1.781
28751,7937.6224,55.89,113.82,0.0002144,10,0.0003971,7.5244e-06,1.78
28752,7937.6225,55.87,113.84,0.0002252,10,0.00039565,7.5247e-06,1.779
28753,7937.6226,55.85,113.86,0.0002251,10,0.00040457,7.5488e-06,1.778
28754,7937.6227,55.83,113.88,0.0002278,10,0.00040605,7.5557e-06,1.777
28755,7937.6227,55.81,113.9,0.000223,10,0.0004076,7.5629e-06,1.776
28756,7937.6228,55.79,113.92,0.0002181,10,0.00040461,7.5601e-06,1.775
28757,7937.6254,55.05,114.61,0.0002017,10,0.00045565,7.8018e-06,1.743
28758,7937.6255,55.03,114.63,0.0002052,10,0.00046044,7.8144e-06,1.742
28759,7937.6255,55.01,114.65,0.0002064,10,0.00045862,7.815e-06,1.741
28760,7937.6256,54.99,114.67,0.0002028,10,0.00045485,7.8119e-06,1.74
28761,7937.6257,54.97,114.69,0.0002081,10,0.0004574,7.8201e-06,1.739
28762,7937.6257,54.95,114.71,0.0002053,10,0.00045899,7.8268e-06,1.738
28763,7937.6258,54.93,114.73,0.0002137,10,0.00045811,7.829e-06,1.737
28764,7937.6259,54.91,114.75,0.000204,10,0.00045268,7.8229e-06,1.737
28765,7937.626,54.89,114.77,0.0002046,10,0.00044686,7.8153e-06,1.736
28766,7937.626,54.87,114.79,0.0002088,10,0.00045869,7.8413e-06,1.735
28767,7937.6335,52.75,116.88,0.0002517,10,0.00038575,8.0675e-06,1.649
28768,7937.6336,52.73,116.9,0.0002483,10,0.00038551,8.0705e-06,1.649
28769,7937.6337,52.71,116.92,0.0002377,10,0.00038676,8.0773e-06,1.648
28770,7937.6338,52.69,116.94,0.0002444,10,0.00038708,8.0816e-06,1.647
28771,7937.6338,52.67,116.96,0.0002398,10,0.0003824,8.073e-06,1.646
28772,7937.6339,52.65,116.98,0.0002297,10,0.0003779,8.0644e-06,1.646
28773,7937.634,52.63,117,0.0002331,10,0.00037967,8.0728e-06,1.645
28774,7937.634,52.61,117.02,0.0002368,10,0.00038493,8.0902e-06,1.644
28775,7937.6341,52.59,117.04,0.000243,10,0.00039068,8.1088e-06,1.643
28776,7937.6342,52.57,117.06,0.0002399,10,0.00039848,8.1319e-06,1.643
28777,7937.6368,51.86,117.81,0.0002111,10,0.00044368,8.363e-06,1.617
28778,7937.6368,51.84,117.83,0.0002232,10,0.00044982,8.3791e-06,1.616
28779,7937.6369,51.82,117.85,0.0002226,10,0.00045781,8.399e-06,1.616
28780,7937.637,51.8,117.88,0.0002204,10,0.00045551,8.3979e-06,1.615
28781,7937.6371,51.78,117.9,0.0002188,10,0.00045853,8.4075e-06,1.614
28782,7937.6371,51.76,117.92,0.0002169,10,0.00046098,8.416e-06,1.613
28783,7937.6372,51.74,117.94,0.0002245,10,0.0004921,8.4773e-06,1.613
28784,7937.6373,51.72,117.96,0.0002239,10,0.00053599,8.5527e-06,1.612
28785,7937.6373,51.7,117.98,0.0002278,10,0.00055978,8.5911e-06,1.611
28786,7937.6374,51.68,118,0.0002322,10,0.00059046,8.6358e-06,1.611
28787,7937.645,49.62,120.3,0.0002922,10,0.00083675,9.2514e-06,1.542
28788,7937.645,49.6,120.32,0.0002743,10,0.00083549,9.2544e-06,1.542
28789,7937.6451,49.58,120.34,0.0002791,10,0.00082731,9.2521e-06,1.541
28790,7937.6452,49.56,120.36,0.0002704,10,0.00082144,9.2508e-06,1.54
28791,7937.6453,49.54,120.39,0.0002791,10,0.00081453,9.2492e-06,1.54
28792,7937.6453,49.52,120.41,0.0002635,10,0.00079535,9.2383e-06,1.539
28793,7937.6454,49.5,120.43,0.0002654,10,0.0007719,9.222e-06,1.538
28794,7937.6455,49.49,120.45,0.0002675,10,0.00078099,9.2317e-06,1.538
28795,7937.6455,49.47,120.48,0.0002633,10,0.00080032,9.2514e-06,1.537
28796,7937.6456,49.45,120.5,0.000273,10,0.00080772,9.2608e-06,1.537
28797,7937.6482,48.76,121.32,0.0001812,10,0.00069135,9.2834e-06,1.516
28798,7937.6483,48.74,121.34,0.0001776,10,0.00072185,9.3167e-06,1.515
28799,7937.6483,48.72,121.37,0.0001805,10,0.0007409,9.3382e-06,1.514
28800,7937.6484,48.7,121.39,0.000183,10,0.0007484,9.3481e-06,1.514
28801,7937.6485,48.68,121.41,0.0001927,10,0.00074829,9.3515e-06,1.513
28802,7937.6485,48.66,121.43,0.0001878,10,0.00073746,9.3463e-06,1.513
28803,7937.6486,48.64,121.46,0.0001857,10,0.00071167,9.3251e-06,1.512
28804,7937.6487,48.62,121.48,0.0001846,10,0.00068049,9.2975e-06,1.511
28805,7937.6488,48.6,121.5,0.0001867,10,0.00065726,9.2756e-06,1.511
28806,7937.6488,48.58,121.53,0.0001865,10,0.00065146,9.2728e-06,1.51
28807,7937.6564,46.6,124.04,0.0002142,10,0.00041198,9.1866e-06,1.454
28808,7937.6564,46.58,124.07,0.0002218,10,0.00040677,9.1758e-06,1.453
28809,7937.6565,46.57,124.09,0.0002089,10,0.00040664,9.1769e-06,1.453
28810,7937.6566,46.55,124.12,0.0002082,10,0.00039321,9.1418e-06,1.453
28811,7937.6567,46.53,124.14,0.0002079,10,0.00039771,9.1581e-06,1.452
28812,7937.6567,46.51,124.17,0.0002132,10,0.00040005,9.1681e-06,1.452
28813,7937.6568,46.49,124.19,0.0002086,10,0.0003871,9.1334e-06,1.451
28814,7937.6569,46.47,124.22,0.0002163,10,0.00034198,8.9854e-06,1.45
28815,7937.6569,46.45,124.24,0.0002158,10,0.00031355,8.8756e-06,1.45
28816,7937.657,46.44,124.26,0.0002139,10,0.00030813,8.8535e-06,1.449
28817,7937.6596,45.78,125.17,0.0001988,10,0.00014492,7.8193e-06,1.431
28818,7937.6597,45.76,125.19,0.000202,10,0.00014001,7.7768e-06,1.431
28819,7937.6597,45.74,125.22,0.0001937,10,0.00014517,7.8279e-06,1.43
28820,7937.6598,45.72,125.24,0.0001985,10,0.00014044,7.7875e-06,1.43
28821,7937.6599,45.7,125.27,0.0001983,10,0.00013376,7.7277e-06,1.429
28822,7937.66,45.68,125.29,0.0001983,10,0.00012242,7.639e-06,1.428
28823,7937.66,45.67,125.32,0.0002062,10,0.00010975,7.5652e-06,1.428
28824,7937.6601,45.65,125.34,0.0002033,10,0.00010247,7.5482e-06,1.427
28825,7937.6602,45.63,125.37,0.0002061,10,9.3045e-05,7.5742e-06,1.426
28826,7937.6602,45.61,125.39,0.0002041,10,9.3467e-05,7.5723e-06,1.426
28827,7937.6678,43.72,128.17,0.0002585,10,0.00022806,8.8018e-06,1.382
28828,7937.6679,43.71,128.2,0.0002669,10,0.00022074,8.7499e-06,1.382
28829,7937.6679,43.69,128.23,0.0002657,10,0.00022729,8.8002e-06,1.381
28830,7937.668,43.67,128.26,0.0002703,10,0.00021388,8.7039e-06,1.381
28831,7937.6681,43.65,128.28,0.0002708,10,0.00019461,8.5519e-06,1.38
28832,7937.6681,43.64,128.31,0.0002652,10,0.00019179,8.529e-06,1.38
28833,7937.6682,43.62,128.34,0.0002656,10,0.00019642,8.5706e-06,1.38
28834,7937.6683,43.6,128.37,0.0002713,10,0.00019128,8.5297e-06,1.379
28835,7937.6683,43.58,128.39,0.0002668,10,0.00019097,8.5299e-06,1.379
28836,7937.6684,43.57,128.42,0.0002585,10,0.00019956,8.6034e-06,1.378
28837,7937.671,42.94,129.42,0.0002079,10,0.00015842,8.3154e-06,1.364
28838,7937.6711,42.92,129.44,0.0002132,10,0.00016027,8.3349e-06,1.364
28839,7937.6711,42.91,129.47,0.0002243,10,0.00015903,8.3238e-06,1.363
28840,7937.6712,42.89,129.5,0.0002156,10,0.00015734,8.3105e-06,1.363
28841,7937.6713,42.87,129.53,0.0002324,10,0.00015513,8.2928e-06,1.362
28842,7937.6713,42.86,129.56,0.0002242,10,0.00015469,8.2883e-06,1.362
28843,7937.6714,42.84,129.58,0.0002403,10,0.00015186,8.2632e-06,1.362
28844,7937.6715,42.82,129.61,0.0002389,10,0.00015143,8.2615e-06,1.361
28845,7937.6716,42.8,129.64,0.0002352,10,0.00015061,8.257e-06,1.361
28846,7937.6716,42.79,129.67,0.0002171,10,0.00014758,8.2281e-06,1.361
28847,7937.6792,41.02,132.75,0.000236,10,0.0001571,8.539e-06,1.324
28848,7937.6792,41,132.78,0.0002501,10,0.00015547,8.5245e-06,1.323
28849,7937.6793,40.98,132.81,0.0002547,10,0.00015336,8.5053e-06,1.323
28850,7937.6794,40.97,132.84,0.0002485,10,0.00014767,8.4508e-06,1.323
28851,7937.6795,40.95,132.87,0.0002498,10,0.00014604,8.4389e-06,1.322
28852,7937.6795,40.93,132.9,0.0002593,10,0.0001446,8.4268e-06,1.322
28853,7937.6796,40.92,132.93,0.0002617,10,0.00014542,8.4353e-06,1.322
28854,7937.6797,40.9,132.96,0.0002691,10,0.00014449,8.4273e-06,1.321
28855,7937.6797,40.89,132.99,0.0002641,10,0.00014429,8.4271e-06,1.321
28856,7937.6798,40.87,133.02,0.0002744,10,0.00014424,8.4303e-06,1.321
28857,7937.6838,39.97,134.76,0.0001799,10,0.00013198,8.4167e-06,1.303
28858,7937.6839,39.95,134.79,0.0001934,10,0.00013408,8.4393e-06,1.303
28859,7937.684,39.94,134.82,0.0002062,10,0.00013985,8.4949e-06,1.303
28860,7937.684,39.92,134.85,0.0001971,10,0.00014146,8.5129e-06,1.302
28861,7937.6841,39.9,134.88,0.0002209,10,0.00014453,8.547e-06,1.302
28862,7937.6842,39.89,134.92,0.0002259,10,0.00014419,8.5438e-06,1.302
28863,7937.6843,39.87,134.95,0.0002429,12,0.00014949,8.615e-06,1.301
28864,7937.6843,39.86,134.98,0.0008079,12,0.00013117,8.5076e-06,1.301
28865,7937.6844,39.84,135.01,0.0005214,12,0.00015701,8.8322e-06,1.301
28866,7937.6845,39.82,135.04,0.0007059,12,0.00014048,8.7594e-06,1.3
28867,7937.6914,38.34,138.23,0.0005776,12,0.00015752,8.8792e-06,1.274
28868,7937.6915,38.32,138.26,0.001835,12,0.00011887,8.6903e-06,1.273
28869,7937.6916,38.31,138.3,0.0001781,12,0.00016628,8.985e-06,1.273
28870,7937.6916,38.29,138.33,0.0001818,10,0.00016154,8.906e-06,1.273
28871,7937.6917,38.28,138.37,0.0001786,10,0.00016016,8.8939e-06,1.273
28872,7937.6918,38.26,138.4,0.0001861,10,0.0001602,8.8958e-06,1.272
28873,7937.6918,38.25,138.43,0.0001803,10,0.00015885,8.884e-06,1.272
28874,7937.6919,38.23,138.47,0.000179,10,0.00016214,8.9194e-06,1.272
28875,7937.692,38.22,138.5,0.0001843,10,0.00016026,8.9026e-06,1.272
28876,7937.6921,38.2,138.54,0.0001808,10,0.00016408,8.9429e-06,1.271
28877,7937.6942,37.76,139.57,0.000426,12,0.00018545,9.4055e-06,1.264
28878,7937.7013,36.37,143.15,0.0001818,10,0.00016349,9.1349e-06,1.241
28879,7937.7014,36.36,143.18,0.0001782,10,0.000167,9.1721e-06,1.241
28880,7937.7015,36.35,143.22,0.0001899,10,0.00016978,9.2021e-06,1.241
28881,7937.7015,36.33,143.26,0.0001894,10,0.00016937,9.1997e-06,1.24
28882,7937.7016,36.32,143.3,0.0001935,10,0.00016595,9.1664e-06,1.24
28883,7937.7017,36.31,143.33,0.0001918,10,0.00017137,9.2223e-06,1.24
28884,7937.7018,36.29,143.37,0.0001904,10,0.0001725,9.235e-06,1.24
28885,7937.7018,36.28,143.41,0.000194,10,0.00017775,9.2894e-06,1.239
28886,7937.7019,36.27,143.44,0.0001813,10,0.00017648,9.2774e-06,1.239
28887,7937.702,36.25,143.48,0.0001844,10,0.00017193,9.2339e-06,1.239
28888,7937.7045,35.78,144.84,0.0001845,10,0.00015106,9.0668e-06,1.231
28889,7937.7046,35.77,144.88,0.0001885,10,0.00015122,9.0682e-06,1.231
28890,7937.7047,35.76,144.92,0.0001857,10,0.00015119,9.0688e-06,1.231
28891,7937.7048,35.74,144.95,0.0001941,10,0.00014954,9.0548e-06,1.231
28892,7937.7048,35.73,144.99,0.0001862,10,0.00014921,9.0518e-06,1.231
28893,7937.7049,35.72,145.03,0.0001968,10,0.00014788,9.0395e-06,1.231
28894,7937.705,35.71,145.07,0.0001953,10,0.00014746,9.037e-06,1.23
28895,7937.705,35.69,145.11,0.0001932,10,0.00014663,9.0289e-06,1.23
28896,7937.7051,35.68,145.14,0.000189,10,0.00014313,8.9931e-06,1.23
28897,7937.7052,35.67,145.18,0.0001882,10,0.00013851,8.9494e-06,1.23
28898,7937.7127,34.4,149.36,0.0002021,10,0.00020402,9.7426e-06,1.211
28899,7937.7128,34.39,149.4,0.0001973,10,0.00020324,9.7364e-06,1.211
28900,7937.7129,34.37,149.44,0.0001991,10,0.00020909,9.7915e-06,1.211
28901,7937.7129,34.36,149.48,0.0002012,10,0.00021039,9.8042e-06,1.211
28902,7937.713,34.35,149.52,0.0002006,10,0.00021291,9.8276e-06,1.21
28903,7937.7131,34.34,149.56,0.0001954,10,0.00021276,9.8274e-06,1.21
28904,7937.7131,34.33,149.6,0.0001989,10,0.00021224,9.8242e-06,1.21
28905,7937.7132,34.32,149.64,0.0001977,10,0.00021009,9.8061e-06,1.21
28906,7937.7133,34.31,149.68,0.0002049,10,0.00020885,9.7959e-06,1.21
28907,7937.7134,34.3,149.72,0.0001992,10,0.00021123,9.8182e-06,1.21
28908,7937.7159,33.9,151.22,0.0002215,10,0.00023074,1.0026e-05,1.204
28909,7937.716,33.89,151.26,0.0002182,10,0.00022634,9.9911e-06,1.204
28910,7937.7161,33.88,151.31,0.0002216,10,0.00023049,1.0025e-05,1.204
28911,7937.7161,33.87,151.35,0.0002256,10,0.00023496,1.0063e-05,1.204
28912,7937.7162,33.86,151.39,0.0002276,10,0.00023529,1.0066e-05,1.204
28913,7937.7163,33.85,151.43,0.0002359,10,0.00023112,1.0034e-05,1.203
28914,7937.7164,33.83,151.47,0.0002329,10,0.00023019,1.0029e-05,1.203
28915,7937.7164,33.82,151.52,0.00023,10,0.00023114,1.0038e-05,1.203
28916,7937.7165,33.81,151.56,0.0002358,10,0.00023156,1.0042e-05,1.203
28917,7937.7166,33.8,151.6,0.0002278,10,0.00023058,1.0035e-05,1.203
28918,7937.7239,32.79,156.05,0.0002373,10,0.00022391,1.0082e-05,1.189
28919,7937.724,32.78,156.09,0.0002384,10,0.00022113,1.0059e-05,1.189
28920,7937.7241,32.77,156.14,0.0002345,10,0.00022475,1.0091e-05,1.189
28921,7937.7241,32.77,156.18,0.0002291,10,0.00022817,1.012e-05,1.189
28922,7937.7242,32.76,156.23,0.0002372,10,0.00022926,1.0129e-05,1.188
28923,7937.7243,32.75,156.27,0.000235,10,0.00023474,1.0175e-05,1.188
28924,7937.7243,32.74,156.32,0.0002348,10,0.00024017,1.022e-05,1.188
28925,7937.7244,32.73,156.36,0.0002363,12,0.00023889,1.0211e-05,1.188
28926,7937.7245,32.72,156.4,0.0002287,10,0.0002369,1.0196e-05,1.188
28927,7937.7246,32.71,156.45,0.000229,10,0.00023804,1.0206e-05,1.188
28928,7937.7271,32.4,158.08,0.0002541,10,0.00026272,1.0421e-05,1.184
28929,7937.7272,32.39,158.12,0.0002392,10,0.0002652,1.0439e-05,1.184
28930,7937.7273,32.38,158.17,0.0002472,10,0.0002626,1.0423e-05,1.184
28931,7937.7274,32.38,158.21,0.0002448,10,0.00026082,1.041e-05,1.184
28932,7937.7274,32.37,158.26,0.000252,10,0.00026006,1.0405e-05,1.183
28933,7937.7275,32.36,158.3,0.0002531,10,0.00025667,1.0382e-05,1.183
28934,7937.7276,32.35,158.35,0.0002575,10,0.00025379,1.0362e-05,1.183
28935,7937.7276,32.34,158.39,0.0002541,10,0.00025081,1.0341e-05,1.183
28936,7937.7277,32.33,158.44,0.0002509,10,0.00024966,1.0333e-05,1.183
28937,7937.7278,32.33,158.48,0.0002462,10,0.00024984,1.0335e-05,1.183
28938,7937.7351,31.58,163.28,0.0003498,10,0.00021942,1.0157e-05,1.173
28939,7937.7352,31.57,163.32,0.0003639,10,0.00022062,1.0168e-05,1.173
28940,7937.7353,31.56,163.37,0.00036,10,0.00021909,1.0155e-05,1.173
28941,7937.7353,31.56,163.42,0.000353,10,0.00021353,1.0106e-05,1.173
28942,7937.7354,31.55,163.47,0.0003529,10,0.00021407,1.0112e-05,1.173
28943,7937.7355,31.55,163.51,0.0003522,10,0.00021727,1.014e-05,1.173
28944,7937.7355,31.54,163.56,0.0003484,10,0.00022135,1.0177e-05,1.173
28945,7937.7356,31.53,163.61,0.0003526,10,0.00022658,1.0223e-05,1.173
28946,7937.7357,31.53,163.66,0.0003427,10,0.00023584,1.03e-05,1.173
28947,7937.7358,31.52,163.7,0.0003589,10,0.00023791,1.0318e-05,1.173
28948,7937.7383,31.31,165.44,0.0002103,10,0.00027002,1.0577e-05,1.17
28949,7937.7384,31.3,165.49,0.0002096,10,0.00026695,1.0557e-05,1.17
28950,7937.7385,31.3,165.53,0.0002228,10,0.00026453,1.054e-05,1.17
28951,7937.7386,31.29,165.58,0.0002124,10,0.0002653,1.0547e-05,1.17
28952,7937.7386,31.28,165.63,0.0002221,10,0.00026144,1.052e-05,1.17
28953,7937.7387,31.28,165.68,0.000219,10,0.00025816,1.0496e-05,1.17
28954,7937.7388,31.27,165.73,0.0002198,10,0.0002556,1.0479e-05,1.169
28955,7937.7388,31.27,165.78,0.0002247,10,0.00025739,1.0492e-05,1.169
28956,7937.7389,31.26,165.82,0.0002206,10,0.00025693,1.0489e-05,1.169
28957,7937.739,31.26,165.87,0.0002304,10,0.00025676,1.0488e-05,1.169
28958,7937.7463,30.8,170.92,0.0004292,10,0.00026422,1.0579e-05,1.164
28959,7937.7464,30.79,170.97,0.0004026,10,0.00026399,1.0579e-05,1.164
28960,7937.7465,30.79,171.02,0.0004158,10,0.00026074,1.0555e-05,1.164
28961,7937.7465,30.79,171.07,0.0004134,10,0.00026356,1.0575e-05,1.164
28962,7937.7466,30.78,171.12,0.0004093,10,0.00026149,1.0561e-05,1.163
28963,7937.7467,30.78,171.16,0.0004188,10,0.0002602,1.0552e-05,1.163
28964,7937.7467,30.78,171.21,0.0004061,10,0.00025891,1.0542e-05,1.163
28965,7937.7468,30.77,171.26,0.0004186,10,0.00026151,1.0562e-05,1.163
28966,7937.7469,30.77,171.31,0.0004084,10,0.00026039,1.0554e-05,1.163
28967,7937.747,30.77,171.36,0.0004209,10,0.00025913,1.0545e-05,1.163
28968,7937.751,30.61,174.18,0.0002346,10,0.00025561,1.0529e-05,1.161
28969,7937.751,30.61,174.23,0.0002316,10,0.00025179,1.05e-05,1.161
28970,7937.7511,30.61,174.28,0.0002342,10,0.00024818,1.0473e-05,1.161
28971,7937.7512,30.6,174.33,0.000238,10,0.00024684,1.0463e-05,1.161
28972,7937.7513,30.6,174.38,0.0002345,10,0.00024361,1.0437e-05,1.161
28973,7937.7513,30.6,174.43,0.0002254,10,0.000244,1.044e-05,1.161
28974,7937.7514,30.6,174.48,0.0002307,10,0.00024136,1.0419e-05,1.161
28975,7937.7515,30.6,174.53,0.0002416,10,0.00023836,1.0394e-05,1.161
28976,7937.7515,30.59,174.58,0.0002349,10,0.00023445,1.0363e-05,1.161
28977,7937.7516,30.59,174.63,0.0002386,10,0.00023534,1.037e-05,1.161
28978,7937.7589,30.48,179.83,0.0002111,10,0.00022855,1.0311e-05,1.16
28979,7937.759,30.48,179.88,0.000206,10,0.00023236,1.0344e-05,1.16
28980,7937.7591,30.48,179.93,0.0001995,10,0.00023072,1.033e-05,1.16
28981,7937.7592,30.48,179.98,0.0002082,10,0.00022668,1.0295e-05,1.16
28982,7937.7592,30.48,180.03,0.0002105,10,0.00022695,1.0297e-05,1.16
28983,7937.7593,30.48,180.08,0.0002104,10,0.00022748,1.0302e-05,1.16
28984,7937.7594,30.48,180.13,0.0002151,10,0.00022428,1.0274e-05,1.16
28985,7937.7594,30.48,180.18,0.0002079,10,0.00022151,1.0249e-05,1.16
28986,7937.7595,30.48,180.23,0.0002081,10,0.00022225,1.0255e-05,1.16
28987,7937.7596,30.48,180.28,0.0002073,10,0.00022883,1.0312e-05,1.16
28988,7937.7622,30.5,182.11,0.0002093,10,0.00025694,1.0533e-05,1.16
28989,7937.7622,30.5,182.17,0.0002014,10,0.00025545,1.0522e-05,1.16
28990,7937.7623,30.5,182.22,0.0001975,10,0.00025104,1.0488e-05,1.16
28991,7937.7624,30.51,182.27,0.0002047,10,0.00024754,1.046e-05,1.16
28992,7937.7625,30.51,182.32,0.0002181,10,0.0002415,1.0411e-05,1.16
28993,7937.7625,30.51,182.37,0.0002088,10,0.00023904,1.0391e-05,1.16
28994,7937.7626,30.51,182.42,0.0002019,10,0.00023929,1.0393e-05,1.16
28995,7937.7627,30.51,182.47,0.0002073,10,0.00023781,1.0381e-05,1.16
28996,7937.7627,30.51,182.52,0.0002029,10,0.00023594,1.0365e-05,1.16
28997,7937.7628,30.51,182.57,0.0002113,10,0.00023709,1.0375e-05,1.16
28998,7937.7702,30.72,187.75,0.0001754,10,0.00021432,1.0142e-05,1.163
28999,7937.7702,30.72,187.8,0.0001765,10,0.00021549,1.0152e-05,1.163
29000,7937.7703,30.73,187.85,0.0001757,10,0.00021701,1.0164e-05,1.163
29001,7937.7704,30.73,187.9,0.0001723,10,0.00022248,1.0213e-05,1.163
29002,7937.7704,30.73,187.95,0.0001817,10,0.00022761,1.0258e-05,1.163
29003,7937.7705,30.74,188,0.000186,10,0.00023261,1.0299e-05,1.163
29004,7937.7706,30.74,188.05,0.0001857,10,0.00023559,1.0324e-05,1.163
29005,7937.7707,30.74,188.1,0.0001874,10,0.0002398,1.0359e-05,1.163
29006,7937.7707,30.75,188.15,0.0001876,10,0.00024542,1.0402e-05,1.163
29007,7937.7708,30.75,188.2,0.0001904,10,0.0002495,1.0434e-05,1.163
29008,7937.7734,30.88,190,0.000213,10,0.00028481,1.0667e-05,1.165
29009,7937.7735,30.88,190.05,0.0002191,10,0.00029035,1.0702e-05,1.165
29010,7937.7735,30.89,190.1,0.0002187,10,0.00028737,1.0682e-05,1.165
29011,7937.7736,30.89,190.15,0.0002209,10,0.00028454,1.0664e-05,1.165
29012,7937.7737,30.89,190.2,0.0002215,10,0.00028473,1.0665e-05,1.165
29013,7937.7737,30.9,190.25,0.0002171,10,0.00028325,1.0654e-05,1.165
29014,7937.7738,30.9,190.3,0.0002269,10,0.00028452,1.0662e-05,1.165
29015,7937.7739,30.91,190.35,0.000222,10,0.00028796,1.0684e-05,1.165
29016,7937.774,30.91,190.4,0.0002312,10,0.00028576,1.0669e-05,1.165
29017,7937.774,30.91,190.44,0.0002175,10,0.00028618,1.0671e-05,1.165
29018,7937.7814,31.43,195.45,0.0001843,10,0.0002465,1.032e-05,1.171
